City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
194,Cozumel,MX,2021-10-09 15:53:44,20.5083,-86.9458,86.11,87,50,1.01
195,Kabalo,CD,2021-10-09 15:55:39,-6.05,26.9167,86.9,41,71,3.4
196,Pravia,ES,2021-10-09 15:55:39,43.4906,-6.1508,64.67,72,20,9.22
197,Codrington,AU,2021-10-09 15:55:40,-38.2667,141.9667,46.27,75,98,6.73
198,Vranov,CZ,2021-10-09 15:55:40,48.8947,15.8127,55.11,46,0,7.96
199,Upernavik,GL,2021-10-09 15:55:40,72.7868,-56.1549,30.72,52,100,11.65
200,Acari,PE,2021-10-09 15:56:50,-15.4311,-74.6158,72.21,69,66,9.24
201,Shimoda,JP,2021-10-09 15:56:50,34.6667,138.95,68.11,88,23,12.5
202,Adrar,MR,2021-10-09 15:56:51,20.5022,-10.0711,100.35,7,79,9.04
203,Yar-Sale,RU,2021-10-09 15:56:52,66.8333,70.8333,28.54,72,65,14.25
204,Daru,PG,2021-10-09 15:56:52,-9.0763,143.2092,79.48,86,36,18.3
205,Qaqortoq,GL,2021-10-09 15:56:54,60.7167,-46.0333,38.53,76,9,8.7
206,Zalesovo,RU,2021-10-09 15:56:54,53.9939,84.7431,40.95,80,27,9.17
207,Narsaq,GL,2021-10-09 15:56:55,60.9167,-46.05,37.76,52,4,1.95
208,La Union,PE,2021-10-09 15:56:55,-5.4,-80.75,79.39,51,37,5.77
209,Diego De Almagro,CL,2021-10-09 15:56:56,-26.3667,-70.05,73.13,13,0,8.93
210,Tyulyachi,RU,2021-10-09 15:56:56,55.8913,50.2399,48.4,71,100,6.58
211,Faanui,PF,2021-10-09 15:56:56,-16.4833,-151.75,77.59,72,11,6.22
212,Methoni,GR,2021-10-09 15:56:59,36.8197,21.7049,72.21,69,9,3.51
213,Tankhoy,RU,2021-10-09 15:57:00,51.5528,105.1306,37.45,71,24,7.36
214,Andenes,NO,2021-10-09 15:57:01,69.3143,16.1194,49.06,87,90,8.05
215,Kandi,BJ,2021-10-09 15:57:02,11.1342,2.9386,91.92,45,100,6.82
216,Vila Velha,BR,2021-10-09 15:57:03,-20.3297,-40.2925,71.55,68,75,4.61
217,Awash,ET,2021-10-09 15:57:03,8.9833,40.1667,79.07,60,82,6.78
218,Barrow,US,2021-10-09 15:57:04,71.2906,-156.7887,26.73,88,100,10.25
219,Menongue,AO,2021-10-09 15:57:04,-14.6585,17.691,91.35,18,84,1.61
220,Jalu,LY,2021-10-09 15:57:05,29.0331,21.5482,86.49,19,0,6.2
221,Potamia,GR,2021-10-09 15:57:05,40.7163,24.7286,57.65,84,100,18.84
222,Aswan,EG,2021-10-09 15:57:06,24.0934,32.907,103.3,15,0,11.5
223,Biak,ID,2021-10-09 15:57:06,-0.9131,122.8766,76.66,76,100,4.99
224,Batagay-Alyta,RU,2021-10-09 15:57:07,67.8006,130.4114,19.56,75,100,3.56
225,Rawson,AR,2021-10-09 15:57:08,-43.3002,-65.1023,69.17,32,0,1.7
226,San Ramon,US,2021-10-09 15:56:09,37.7799,-121.978,59.45,87,21,1.99
227,Taltal,CL,2021-10-09 15:57:09,-25.4,-70.4833,63.12,59,0,7.02
228,Muzhi,RU,2021-10-09 15:57:09,65.3667,64.6667,30.97,66,3,16.17
229,Uruzgan,AF,2021-10-09 15:57:09,32.8333,66.0,60.8,25,0,1.59
230,Ahipara,NZ,2021-10-09 15:57:10,-35.1667,173.1667,55.6,68,82,11.86
231,Manakara,MG,2021-10-09 15:57:10,-22.1333,48.0167,70.41,71,13,11.14
232,Mundo Novo,BR,2021-10-09 15:57:10,-11.8589,-40.4725,91.74,28,93,9.19
233,Camacha,PT,2021-10-09 15:57:11,33.0833,-16.3333,72.36,64,40,14.97
234,Bambanglipuro,ID,2021-10-09 15:57:11,-7.95,110.2833,61.61,84,69,7.07
235,Faya,SA,2021-10-09 15:57:11,18.3851,42.4509,75.31,33,38,10.63
236,Makushino,RU,2021-10-09 15:57:12,55.2103,67.2442,42.55,71,59,7.05
237,Kavieng,PG,2021-10-09 15:57:12,-2.5744,150.7967,80.94,80,99,8.43
238,Farafangana,MG,2021-10-09 15:57:12,-22.8167,47.8333,71.87,69,11,14.09
239,Comodoro Rivadavia,AR,2021-10-09 15:57:13,-45.8667,-67.5,58.86,51,0,10.36
240,Jasper,US,2021-10-09 15:57:13,37.2001,-94.3502,80.82,56,100,5.99
241,Touros,BR,2021-10-09 15:57:13,-5.1989,-35.4608,88.7,57,78,16.58
242,Pangody,RU,2021-10-09 15:57:14,65.85,74.4859,29.5,85,100,17.85
243,Kotri,PK,2021-10-09 15:57:14,25.366,68.3122,85.6,50,0,15.17
244,Edgewater,US,2021-10-09 15:57:15,28.9889,-80.9023,83.28,61,5,7.14
245,Bonavista,CA,2021-10-09 15:57:15,48.6499,-53.1147,46.11,80,20,36.6
246,La Merced,CO,2021-10-09 15:57:15,5.4019,-75.8847,62.46,77,98,1.43
247,Novyy Urengoy,RU,2021-10-09 15:57:16,66.0833,76.6333,29.34,69,100,18.23
248,Bone,DE,2021-10-09 15:57:16,51.9669,12.1396,57.87,50,11,7.85
249,Ishigaki,JP,2021-10-09 15:57:17,24.3448,124.1572,82.63,80,16,18.25
250,Homer,US,2021-10-09 15:57:17,59.6425,-151.5483,44.8,82,90,9.22
251,Koberice,CZ,2021-10-09 15:57:18,49.9855,18.0521,51.62,78,2,10.56
252,Haapiti,PF,2021-10-09 15:57:18,-17.5667,-149.8667,73.13,69,1,0.51
253,Oranjestad,AW,2021-10-09 15:57:19,12.524,-70.027,89.55,62,20,18.41
254,Pevek,RU,2021-10-09 15:57:19,69.7008,170.3133,23.81,92,100,2.28
255,Nerchinskiy Zavod,RU,2021-10-09 15:57:19,51.3088,119.61,35.06,97,100,16.53
256,Haines Junction,CA,2021-10-09 15:57:20,60.7522,-137.5108,32.49,96,88,3.09
257,Wenling,CN,2021-10-09 15:57:20,28.3669,121.36,75.9,89,87,6.8
258,Agirish,RU,2021-10-09 15:57:20,61.9247,63.0231,32.54,67,54,9.37
259,Zafra,ES,2021-10-09 15:57:21,38.4167,-6.4167,83.88,23,98,6.04
260,Guia De Isora,ES,2021-10-09 15:57:21,28.2115,-16.7795,72.52,62,76,3.6
261,Gizo,SB,2021-10-09 15:58:36,-8.103,156.8419,80.58,79,95,3.71
262,Los Llanos De Aridane,ES,2021-10-09 15:58:37,28.6585,-17.9182,73.15,78,20,16.11
263,Chapleau,CA,2021-10-09 15:58:37,47.8405,-83.4034,62.69,94,90,5.75
264,Kharan,PK,2021-10-09 15:58:38,28.5833,65.4167,80.44,14,0,10.63
265,Guerrero Negro,MX,2021-10-09 15:58:38,27.9769,-114.0611,73.65,60,1,19.26
266,Lagoa,PT,2021-10-09 15:58:38,39.05,-27.9833,69.84,72,16,16.84
267,Vila Franca Do Campo,PT,2021-10-09 15:58:39,37.7167,-25.4333,73.81,66,22,9.57
268,Lebedinyy,RU,2021-10-09 15:58:39,58.5167,125.5167,24.62,87,34,9.35
269,Fairbanks,US,2021-10-09 15:55:26,64.8378,-147.7164,37.31,93,90,0.0
270,Ensenada,MX,2021-10-09 15:58:39,31.8667,-116.6167,62.94,89,70,6.58
271,Galesong,ID,2021-10-09 15:58:40,-5.3166,119.3661,77.02,72,19,9.8
272,Shache,CN,2021-10-09 15:58:40,38.4167,77.2406,51.42,25,23,9.22
273,Akhmeta,GE,2021-10-09 15:58:40,42.0311,45.2075,50.52,82,95,1.68
274,Beringovskiy,RU,2021-10-09 15:58:41,63.05,179.3167,30.16,91,100,7.61
275,Ureki,GE,2021-10-09 15:58:41,41.9956,41.7786,63.03,70,16,6.82
276,Fernie,CA,2021-10-09 15:58:41,49.5,-115.0687,48.61,58,53,5.37
277,Padang,ID,2021-10-09 15:58:42,-0.9492,100.3543,77.05,88,39,2.42
278,Popesti-Leordeni,RO,2021-10-09 15:58:42,44.3833,26.1667,54.18,49,0,1.01
279,Erdenet,MN,2021-10-09 15:58:42,49.0333,104.0833,29.77,56,2,5.3
280,Port Hardy,CA,2021-10-09 15:58:43,50.6996,-127.4199,48.38,93,90,14.97
281,Mahon,ES,2021-10-09 15:58:43,39.8885,4.2658,70.36,64,20,13.8
282,Farmington,US,2021-10-09 15:56:22,36.7281,-108.2187,62.78,40,99,5.99
283,Mount Gambier,AU,2021-10-09 15:58:43,-37.8333,140.7667,42.71,87,90,8.05
284,Cadillac,US,2021-10-09 15:58:44,44.2519,-85.4012,64.31,88,90,0.0
285,Surt,LY,2021-10-09 15:58:44,31.2089,16.5887,77.67,70,16,17.2
286,Aksha,RU,2021-10-09 15:58:44,50.2814,113.2867,34.32,68,92,14.85
287,Asosa,ET,2021-10-09 15:58:45,10.0667,34.5333,63.81,92,100,2.39
288,Auki,SB,2021-10-09 15:58:45,-8.7676,160.7034,76.41,88,100,2.84
289,Pitsunda,GE,2021-10-09 15:58:45,43.1592,40.3378,62.78,67,94,5.21
290,Laureles,US,2021-10-09 15:58:46,26.1092,-97.4941,84.02,60,4,4.0
291,Necochea,AR,2021-10-09 15:58:46,-38.5473,-58.7368,68.04,52,0,6.13
292,Trairi,BR,2021-10-09 15:56:08,-3.2778,-39.2689,86.65,60,70,15.84
293,Kenai,US,2021-10-09 15:58:47,60.5544,-151.2583,43.09,89,75,3.44
294,Hobyo,SO,2021-10-09 15:58:47,5.3505,48.5268,78.78,82,38,13.53
295,Santiago Del Estero,AR,2021-10-09 15:58:47,-27.7951,-64.2615,65.68,44,100,10.56
296,Baoqing,CN,2021-10-09 15:58:47,46.3317,132.2111,56.01,87,100,18.23
